disaron_nom,nb de fichiers,noms des fichiers,urls des fichiers
IraFru24144,2,"[""2024_144inforapPoire.pdf"", ""2024_144donneespoire.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru24144/2024_144inforapPoire.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru24144/2024_144donneespoire.xlsx""]"
IraFru24145,2,"[""2024_145inforapPomme.pdf"", ""2024_145donneespomme.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru24145/2024_145inforapPomme.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru24145/2024_145donneespomme.xlsx""]"
IraFru24150,2,"[""2024_150inforapStockpommespoires.pdf"", ""2024_150donneesStockpommespoires.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru24150/2024_150inforapStockpommespoires.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru24150/2024_150donneesStockpommespoires.xlsx""]"
IraFru2427,2,"[""2024_27inforapStockpommespoires.pdf"", ""2024_27donneesStockpommespoires.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2427/2024_27inforapStockpommespoires.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2427/2024_27donneesStockpommespoires.xlsx""]"
IraFru2446,2,"[""2024_46inforapAbricot.pdf"", ""2024_46donneesabricot.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2446/2024_46inforapAbricot.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2446/2024_46donneesabricot.xlsx""]"
IraFru2448,2,"[""2024_48inforapPêche.pdf"", ""2024_48donneespêche.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2448/2024_48inforapPêche.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2448/2024_48donneespêche.xlsx""]"
IraFru2452,2,"[""2024_52inforapCerise.pdf"", ""2024_52FiguresCerise.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2452/2024_52inforapCerise.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2452/2024_52FiguresCerise.xlsx""]"
IraFru2454,2,"[""2024_54inforapStockpommespoires.pdf"", ""2024_54donneesStockpommespoires.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2454/2024_54inforapStockpommespoires.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2454/2024_54donneesStockpommespoires.xlsx""]"
IraFru2460,2,"[""2024_060donneesFraise.xlsx"", ""2024_60inforapFraise-v2_correctif.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2460/2024_060donneesFraise.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2460/2024_60inforapFraise-v2_correctif.pdf""]"
IraFru2466,2,"[""2024_66inforapAbricot-vf.pdf"", ""2024_66donneesabricot.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2466/2024_66inforapAbricot-vf.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2466/2024_66donneesabricot.xlsx""]"
IraFru2468,2,"[""2024_68inforapPêche.pdf"", ""2024_68donneespêche.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2468/2024_68inforapPêche.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2468/2024_68donneespêche.xlsx""]"
IraFru2469,2,"[""2024_69inforapCerise.pdf"", ""2024_69FiguresCerise.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2469/2024_69inforapCerise.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2469/2024_69FiguresCerise.xlsx""]"
IraFru2481,2,"[""2024_81inforapAbricot.pdf"", ""2024_81donneesabricot.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2481/2024_81inforapAbricot.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2481/2024_81donneesabricot.xlsx""]"
IraFru2483,2,"[""2024_83inforapPêche.pdf"", ""2024_83donneespêche.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2483/2024_83inforapPêche.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2483/2024_83donneespêche.xlsx""]"
IraFru2486,2,"[""2024_86inforapCerise.pdf"", ""2024_86FiguresCerise.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2486/2024_86inforapCerise.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2486/2024_86FiguresCerise.xlsx""]"
IraFru2488,2,"[""2024_88inforapPomme.pdf"", ""2024_88donneespomme.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2488/2024_88inforapPomme.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2488/2024_88donneespomme.xlsx""]"
IraFru2489,2,"[""2024_89inforapPoire.pdf"", ""2024_89donneespoire.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2489/2024_89inforapPoire.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2489/2024_89donneespoire.xlsx""]"
IraFru2492,2,"[""2024_092inforapFraise.pdf"", ""2024-092_DonneesFraise.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2492/2024_092inforapFraise.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2492/2024-092_DonneesFraise.xlsx""]"
IraFru2495,2,"[""2024_95inforapAbricot.pdf"", ""2024_95donneesabricot.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2495/2024_95inforapAbricot.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2495/2024_95donneesabricot.xlsx""]"
IraFru2497,2,"[""2024_97inforapPêche.pdf"", ""2024_97donneespêche.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2497/2024_97inforapPêche.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2497/2024_97donneespêche.xlsx""]"
IraFru2498,2,"[""2024_98inforapPomme.pdf"", ""2024_98donneespomme.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2498/2024_98inforapPomme.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2498/2024_98donneespomme.xlsx""]"
IraFru2505,2,"[""2025_5inforapStocksPommesPoires.pdf"", ""2025_5donneesStockpommespoires.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2505/2025_5inforapStocksPommesPoires.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2505/2025_5donneesStockpommespoires.xlsx""]"
IraFru25100,2,"[""2025_100inforapAbricot.pdf"", ""2025_100donneesabricot.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25100/2025_100inforapAbricot.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25100/2025_100donneesabricot.xlsx""]"
IraFru25101,2,"[""2025_101inforapPêche.pdf"", ""2025_101donneespêche.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25101/2025_101inforapPêche.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25101/2025_101donneespêche.xlsx""]"
IraFru25110,2,"[""2025_110inforapPêche.pdf"", ""2025_110donneespêche.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25110/2025_110inforapPêche.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25110/2025_110donneespêche.xlsx""]"
IraFru25113,2,"[""2025_113inforapPomme.pdf"", ""2025_113donneespomme.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25113/2025_113inforapPomme.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25113/2025_113donneespomme.xlsx""]"
IraFru25114,2,"[""2025_114inforapPoire.pdf"", ""2025_114donneespoire.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25114/2025_114inforapPoire.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25114/2025_114donneespoire.xlsx""]"
IraFru25129,2,"[""2025_129inforapPomme.pdf"", ""2025_129donneespomme.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25129/2025_129inforapPomme.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25129/2025_129donneespomme.xlsx""]"
IraFru25130,2,"[""2025_130inforapPoire.pdf"", ""2025_130donneespoire.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25130/2025_130inforapPoire.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25130/2025_130donneespoire.xlsx""]"
IraFru25148,2,"[""2025_148inforapPomme.pdf"", ""2025_148donneespomme.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25148/2025_148inforapPomme.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25148/2025_148donneespomme.xlsx""]"
IraFru25149,2,"[""2025_149inforapPoire.pdf"", ""2025_149donneespoire.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25149/2025_149inforapPoire.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru25149/2025_149donneespoire.xlsx""]"
IraFru2529,2,"[""2025_29inforapStocksPommesPoires.pdf"", ""2025_29donneesStockpommespoires.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2529/2025_29inforapStocksPommesPoires.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2529/2025_29donneesStockpommespoires.xlsx""]"
IraFru2550,2,"[""2025_50inforapAbricot.pdf"", ""2025_50donneesabricot.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2550/2025_50inforapAbricot.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2550/2025_50donneesabricot.xlsx""]"
IraFru2551,2,"[""2025_51inforapPêche.pdf"", ""2025_51donneespêche.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2551/2025_51inforapPêche.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2551/2025_51donneespêche.xlsx""]"
IraFru2553,2,"[""2025_53inforapCerise.pdf"", ""2025_53donneesCerise.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2553/2025_53inforapCerise.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2553/2025_53donneesCerise.xlsx""]"
IraFru2558,2,"[""2025_58inforapStocksPommesPoires.pdf"", ""2025_58donneesStockpommespoires.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2558/2025_58inforapStocksPommesPoires.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2558/2025_58donneesStockpommespoires.xlsx""]"
IraFru2564,2,"[""2025_64inforapFraise.pdf"", ""2025_64donneesfraise.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2564/2025_64inforapFraise.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2564/2025_64donneesfraise.xlsx""]"
IraFru2568,2,"[""2025_68inforapAbricot.pdf"", ""2025_68donneesabricot.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2568/2025_68inforapAbricot.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2568/2025_68donneesabricot.xlsx""]"
IraFru2571,2,"[""2025_71inforapPêche.pdf"", ""2025_71donneespêche.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2571/2025_71inforapPêche.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2571/2025_71donneespêche.xlsx""]"
IraFru2572,2,"[""2025_72inforapCerise.pdf"", ""2025_72donneesCerise.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2572/2025_72inforapCerise.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2572/2025_72donneesCerise.xlsx""]"
IraFru2584,2,"[""2025_84inforapAbricot.pdf"", ""2025_84donneesabricot.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2584/2025_84inforapAbricot.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2584/2025_84donneesabricot.xlsx""]"
IraFru2585,2,"[""2025_85inforapPêche.pdf"", ""2025_85donneespêche.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2585/2025_85inforapPêche.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2585/2025_85donneespêche.xlsx""]"
IraFru2586,2,"[""2025_86inforapCerise.pdf"", ""2025_86donneesCerise.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2586/2025_86inforapCerise.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2586/2025_86donneesCerise.xlsx""]"
IraFru2590,2,"[""2025_90inforapPoire.pdf"", ""2025_90donneespoire.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2590/2025_90inforapPoire.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2590/2025_90donneespoire.xlsx""]"
IraFru2594,2,"[""2025_94inforapStocksPommesPoires.pdf"", ""2025_94donneesStockpommespoires.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2594/2025_94inforapStocksPommesPoires.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2594/2025_94donneesStockpommespoires.xlsx""]"
IraFru2596,2,"[""2025_96inforapFraise.pdf"", ""2025_96donneesfraise.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2596/2025_96inforapFraise.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraFru2596/2025_96donneesfraise.xlsx""]"
IraGcu017,1,"[""2019_017inforapgdesculturesv2.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu017/2019_017inforapgdesculturesv2.pdf""]"
IraGcu045,1,"[""2019_045inforapgdesculturesv2.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu045/2019_045inforapgdesculturesv2.pdf""]"
IraGcu062,1,"[""2019_062inforapgdescultures.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu062/2019_062inforapgdescultures.pdf""]"
IraGcu079,1,"[""2019_079inforapgdescultures.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu079/2019_079inforapgdescultures.pdf""]"
IraGcu097,3,"[""2019_097donneesgrandescultures.xls"", ""2019_097donneesdeptgrandescultures.xls"", ""2019_097inforapgdescultures.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu097/2019_097donneesgrandescultures.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu097/2019_097donneesdeptgrandescultures.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu097/2019_097inforapgdescultures.pdf""]"
IraGcu128,1,"[""2018_128inforapgdescultures.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu128/2018_128inforapgdescultures.pdf""]"
IraGcu148,1,"[""2018_148inforapgdescultures.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu148/2018_148inforapgdescultures.pdf""]"
IraGcu170,1,"[""2018_170inforapgdescultures.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu170/2018_170inforapgdescultures.pdf""]"
IraGcu18044,3,"[""2018_044donneesgrandescultures.xls"", ""2018_044donneesdeptgrandescultures.xls"", ""2018_044inforapgrandescultures.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu18044/2018_044donneesgrandescultures.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu18044/2018_044donneesdeptgrandescultures.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu18044/2018_044inforapgrandescultures.pdf""]"
IraGcu18051,3,"[""2018_061inforapgrandescultures.pdf"", ""2018_061donneesdeptgrandescultures.xls"", ""2018_061donneesgrandescultures.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu18051/2018_061inforapgrandescultures.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu18051/2018_061donneesdeptgrandescultures.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu18051/2018_061donneesgrandescultures.xls""]"
IraGcu18058,1,"[""2018_058inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu18058/2018_058inforapprairies.pdf""]"
IraGcu18072,1,"[""2018_072inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu18072/2018_072inforapprairies.pdf""]"
